data_id,excluded,reason_for_exclusion
product_review_003555,0,N/A
product_review_003556,0,N/A
product_review_003557,0,N/A
product_review_003558,0,N/A
product_review_003559,0,N/A
product_review_003560,0,N/A
product_review_003561,0,N/A
product_review_003562,0,N/A
product_review_003563,0,N/A
product_review_003564,0,N/A
product_review_003565,0,N/A
product_review_003566,0,N/A
product_review_003567,0,N/A
product_review_003568,0,N/A
product_review_003569,0,N/A
product_review_003570,0,N/A
product_review_003571,0,N/A
product_review_003572,0,N/A
product_review_003573,0,N/A
product_review_003574,0,N/A
product_review_003575,0,N/A
product_review_003576,0,N/A
product_review_003577,0,N/A
product_review_003578,0,N/A
product_review_003579,0,N/A
product_review_003580,0,N/A
product_review_003581,0,N/A
product_review_003582,0,N/A
product_review_003583,0,N/A
product_review_003584,0,N/A
product_review_003585,0,N/A
product_review_003586,0,N/A
product_review_003587,0,N/A
product_review_003588,0,N/A
product_review_003589,0,N/A
product_review_003590,0,N/A
product_review_003591,0,N/A
product_review_003592,0,N/A
product_review_003593,0,N/A
product_review_003594,0,N/A
product_review_003595,0,N/A
product_review_003596,0,N/A
product_review_003597,0,N/A
product_review_003598,0,N/A
product_review_003599,0,N/A
product_review_003600,0,N/A
product_review_003601,0,N/A
product_review_003602,0,N/A
product_review_003603,0,N/A
product_review_003604,0,N/A
product_review_003605,0,N/A
product_review_003606,0,N/A
product_review_003607,0,N/A
product_review_003608,0,N/A
product_review_003609,0,N/A
product_review_003610,0,N/A
product_review_003611,0,N/A
product_review_003612,0,N/A
product_review_003613,0,N/A
product_review_003614,0,N/A
product_review_003615,0,N/A
product_review_003616,0,N/A
product_review_003617,0,N/A
product_review_003618,0,N/A
product_review_003619,0,N/A
product_review_003620,0,N/A
product_review_003621,0,N/A
product_review_003622,0,N/A
product_review_003623,1,missing_value_or_label
product_review_003624,0,N/A
product_review_003625,0,N/A
product_review_003626,0,N/A
product_review_003627,0,N/A
product_review_003628,0,N/A
product_review_003629,0,N/A
product_review_003630,0,N/A
product_review_003631,0,N/A
product_review_003632,1,missing_value_or_label
product_review_003633,0,N/A
product_review_003634,0,N/A
product_review_003635,0,N/A
product_review_003636,0,N/A
product_review_003637,0,N/A
product_review_003638,0,N/A
product_review_003639,0,N/A
product_review_003640,0,N/A
product_review_003641,0,N/A
product_review_003642,0,N/A
product_review_003643,0,N/A
product_review_003644,0,N/A
product_review_003645,0,N/A
product_review_003646,0,N/A
product_review_003647,0,N/A
product_review_003648,0,N/A
product_review_003649,0,N/A
product_review_003650,0,N/A
product_review_003651,0,N/A
product_review_003652,0,N/A
product_review_003653,0,N/A
product_review_003654,0,N/A
product_review_003655,0,N/A
product_review_003656,0,N/A
product_review_003657,0,N/A
product_review_003658,0,N/A
product_review_003659,0,N/A
product_review_003660,0,N/A
product_review_003661,0,N/A
product_review_003662,0,N/A
product_review_003663,0,N/A
product_review_003664,0,N/A
product_review_003665,0,N/A
product_review_003666,1,missing_value_or_label
product_review_003667,0,N/A
product_review_003668,0,N/A
product_review_003669,0,N/A
product_review_003670,0,N/A
product_review_003671,0,N/A
product_review_003672,0,N/A
product_review_003673,0,N/A
product_review_003674,0,N/A
product_review_003675,0,N/A
product_review_003676,0,N/A
product_review_003677,0,N/A
product_review_003678,0,N/A
product_review_003679,0,N/A
product_review_003680,0,N/A
product_review_003681,0,N/A
product_review_003682,0,N/A
product_review_003683,0,N/A
product_review_003684,0,N/A
product_review_003685,0,N/A
product_review_003686,0,N/A
product_review_003687,0,N/A
product_review_003688,0,N/A
product_review_003689,1,missing_value_or_label
product_review_003690,0,N/A
product_review_003691,0,N/A
product_review_003692,0,N/A
product_review_003693,0,N/A
product_review_003694,0,N/A
product_review_003695,0,N/A
product_review_003696,0,N/A
product_review_003697,0,N/A
product_review_003698,0,N/A
product_review_003699,0,N/A
product_review_003700,0,N/A
product_review_003701,0,N/A
product_review_003702,0,N/A
product_review_003703,0,N/A
product_review_003704,0,N/A
product_review_003705,0,N/A
product_review_003706,0,N/A
product_review_003707,0,N/A
product_review_003708,0,N/A
product_review_003709,0,N/A
product_review_003710,0,N/A
product_review_003711,0,N/A
product_review_003712,0,N/A
product_review_003713,0,N/A
product_review_003714,0,N/A
product_review_003715,0,N/A
product_review_003716,0,N/A
product_review_003717,0,N/A
product_review_003718,0,N/A
product_review_003719,0,N/A
product_review_003720,0,N/A
product_review_003721,0,N/A
product_review_003722,0,N/A
product_review_003723,0,N/A
product_review_003724,0,N/A
product_review_003725,0,N/A
product_review_003726,0,N/A
product_review_003727,0,N/A
product_review_003728,1,missing_value_or_label
product_review_003729,0,N/A
product_review_003730,0,N/A
product_review_003731,0,N/A
product_review_003732,0,N/A
product_review_003733,0,N/A
product_review_003734,0,N/A
product_review_003735,0,N/A
product_review_003736,0,N/A
product_review_003737,0,N/A
product_review_003738,0,N/A
product_review_003739,0,N/A
product_review_003740,0,N/A
product_review_003741,0,N/A
product_review_003742,0,N/A
product_review_003743,0,N/A
product_review_003744,0,N/A
product_review_003745,0,N/A
product_review_003746,0,N/A
product_review_003747,0,N/A
product_review_003748,0,N/A
product_review_003749,0,N/A
product_review_003750,0,N/A
product_review_003751,0,N/A
product_review_003752,0,N/A
product_review_003753,0,N/A
product_review_003754,0,N/A
product_review_003755,0,N/A
product_review_003756,0,N/A
product_review_003757,0,N/A
product_review_003758,0,N/A
product_review_003759,0,N/A
product_review_003760,0,N/A
product_review_003761,0,N/A
product_review_003762,0,N/A
product_review_003763,0,N/A
product_review_003764,0,N/A
product_review_003765,0,N/A
product_review_003766,0,N/A
product_review_003767,0,N/A
product_review_003768,0,N/A
product_review_003769,1,missing_value_or_label
product_review_003770,0,N/A
product_review_003771,0,N/A
product_review_003772,0,N/A
product_review_003773,0,N/A
product_review_003774,0,N/A
product_review_003775,0,N/A
product_review_003776,0,N/A
product_review_003777,0,N/A
product_review_003778,0,N/A
product_review_003779,0,N/A
product_review_003780,0,N/A
product_review_003781,0,N/A
product_review_003782,0,N/A
product_review_003783,0,N/A
product_review_003784,0,N/A
product_review_003785,0,N/A
product_review_003786,0,N/A
product_review_003787,0,N/A
product_review_003788,0,N/A
product_review_003789,0,N/A
product_review_003790,0,N/A
product_review_003791,0,N/A
product_review_003792,0,N/A
product_review_003793,0,N/A
product_review_003794,0,N/A
product_review_003795,0,N/A
product_review_003796,0,N/A
product_review_003797,0,N/A
product_review_003798,1,missing_value_or_label
product_review_003799,0,N/A
product_review_003800,0,N/A
product_review_003801,0,N/A
product_review_003802,0,N/A
product_review_003803,0,N/A
product_review_003804,0,N/A
product_review_003805,0,N/A
product_review_003806,0,N/A
product_review_003807,0,N/A
product_review_003808,0,N/A
product_review_003809,0,N/A
product_review_003810,0,N/A
product_review_003811,0,N/A
product_review_003812,0,N/A
product_review_003813,0,N/A
product_review_003814,1,missing_value_or_label
product_review_003815,0,N/A
product_review_003816,0,N/A
product_review_003817,0,N/A
product_review_003818,0,N/A
product_review_003819,0,N/A
product_review_003820,0,N/A
product_review_003821,0,N/A
product_review_003822,0,N/A
product_review_003823,0,N/A
product_review_003824,0,N/A
product_review_003825,0,N/A
product_review_003826,0,N/A
product_review_003827,0,N/A
product_review_003828,0,N/A
product_review_003829,0,N/A
product_review_003830,0,N/A
product_review_003831,0,N/A
product_review_003832,0,N/A
product_review_003833,1,missing_value_or_label
product_review_003834,0,N/A
product_review_003835,0,N/A
product_review_003836,0,N/A
product_review_003837,0,N/A
product_review_003838,0,N/A
product_review_003839,0,N/A
product_review_003840,0,N/A
product_review_003841,0,N/A
product_review_003842,0,N/A
product_review_003843,1,missing_value_or_label
product_review_003844,0,N/A
product_review_003845,0,N/A
product_review_003846,0,N/A
product_review_003847,0,N/A
product_review_003848,0,N/A
product_review_003849,0,N/A
product_review_003850,0,N/A
product_review_003851,0,N/A
product_review_003852,0,N/A
product_review_003853,0,N/A
product_review_003854,0,N/A
product_review_003855,0,N/A
product_review_003856,0,N/A
product_review_003857,0,N/A
product_review_003858,0,N/A
product_review_003859,0,N/A
product_review_003860,0,N/A
product_review_003861,0,N/A
product_review_003862,0,N/A
product_review_003863,0,N/A
product_review_003864,0,N/A
product_review_003865,0,N/A
product_review_003866,1,missing_value_or_label
product_review_003867,0,N/A
product_review_003868,0,N/A
product_review_003869,0,N/A
product_review_003870,0,N/A
product_review_003871,0,N/A
product_review_003872,0,N/A
product_review_003873,0,N/A
product_review_003874,0,N/A
product_review_003875,0,N/A
product_review_003876,0,N/A
product_review_003877,0,N/A
product_review_003878,0,N/A
product_review_003879,0,N/A
product_review_003880,0,N/A
product_review_003881,0,N/A
product_review_003882,0,N/A
product_review_003883,0,N/A
product_review_003884,0,N/A
product_review_003885,0,N/A
product_review_003886,0,N/A
product_review_003887,0,N/A
product_review_003888,0,N/A
product_review_003889,0,N/A
product_review_003890,0,N/A
product_review_003891,0,N/A
product_review_003892,0,N/A
product_review_003893,0,N/A
product_review_003894,0,N/A
product_review_003895,0,N/A
product_review_003896,0,N/A
product_review_003897,0,N/A
product_review_003898,0,N/A
product_review_003899,0,N/A
product_review_003900,0,N/A
product_review_003901,0,N/A
product_review_003902,0,N/A
product_review_003903,0,N/A
product_review_003904,0,N/A
product_review_003905,0,N/A
product_review_003906,0,N/A
product_review_003907,0,N/A
product_review_003908,0,N/A
product_review_003909,0,N/A
product_review_003910,0,N/A
product_review_003911,0,N/A
product_review_003912,0,N/A
product_review_003913,0,N/A
product_review_003914,0,N/A
product_review_003915,0,N/A
product_review_003916,0,N/A
product_review_003917,0,N/A
product_review_003918,0,N/A
product_review_003919,0,N/A
product_review_003920,0,N/A
product_review_003921,0,N/A
product_review_003922,0,N/A
product_review_003923,0,N/A
product_review_003924,0,N/A
product_review_003925,0,N/A
product_review_003926,0,N/A
product_review_003927,0,N/A
product_review_003928,0,N/A
product_review_003929,0,N/A
product_review_003930,0,N/A
product_review_003931,0,N/A
product_review_003932,0,N/A
product_review_003933,0,N/A
product_review_003934,0,N/A
product_review_003935,0,N/A
product_review_003936,0,N/A
product_review_003937,0,N/A
product_review_003938,0,N/A
product_review_003939,0,N/A
product_review_003940,0,N/A
product_review_003941,0,N/A
product_review_003942,0,N/A
product_review_003943,0,N/A
product_review_003944,0,N/A
product_review_003945,0,N/A
product_review_003946,0,N/A
product_review_003947,0,N/A
product_review_003948,0,N/A
product_review_003949,0,N/A
product_review_003950,0,N/A
product_review_003951,0,N/A
product_review_003952,0,N/A
product_review_003953,0,N/A
product_review_003954,0,N/A
product_review_003955,1,missing_value_or_label
product_review_003956,0,N/A
product_review_003957,0,N/A
product_review_003958,0,N/A
product_review_003959,0,N/A
product_review_003960,0,N/A
product_review_003961,0,N/A
product_review_003962,1,missing_value_or_label
product_review_003963,0,N/A
product_review_003964,0,N/A
product_review_003965,0,N/A
product_review_003966,0,N/A
product_review_003967,0,N/A
product_review_003968,0,N/A
product_review_003969,0,N/A
product_review_003970,0,N/A
product_review_003971,0,N/A
product_review_003972,0,N/A
product_review_003973,0,N/A
product_review_003974,0,N/A
product_review_003975,0,N/A
product_review_003976,0,N/A
product_review_003977,0,N/A
product_review_003978,0,N/A
product_review_003979,0,N/A
product_review_003980,0,N/A
product_review_003981,0,N/A
product_review_003982,0,N/A
product_review_003983,0,N/A
product_review_003984,0,N/A
product_review_003985,0,N/A
product_review_003986,0,N/A
product_review_003987,0,N/A
product_review_003988,0,N/A
product_review_003989,0,N/A
product_review_003990,0,N/A
product_review_003991,0,N/A
product_review_003992,0,N/A
product_review_003993,0,N/A
product_review_003994,0,N/A
product_review_003995,0,N/A
product_review_003996,0,N/A
product_review_003997,0,N/A
product_review_003998,0,N/A
product_review_003999,0,N/A
product_review_004000,0,N/A
product_review_004001,0,N/A
product_review_004002,0,N/A
product_review_004003,0,N/A
product_review_004004,0,N/A
product_review_004005,0,N/A
product_review_004006,0,N/A
product_review_004007,0,N/A
product_review_004008,0,N/A
product_review_004009,0,N/A
product_review_004010,0,N/A
product_review_004011,0,N/A
product_review_004012,0,N/A
product_review_004013,0,N/A
product_review_004014,0,N/A
product_review_004015,0,N/A
product_review_004016,0,N/A
product_review_004017,1,missing_value_or_label
product_review_004018,0,N/A
product_review_004019,0,N/A
product_review_004020,0,N/A
product_review_004021,0,N/A
product_review_004022,0,N/A
product_review_004023,0,N/A
product_review_004024,0,N/A
product_review_004025,0,N/A
product_review_004026,0,N/A
product_review_004027,0,N/A
product_review_004028,0,N/A
product_review_004029,0,N/A
product_review_004030,0,N/A
product_review_004031,0,N/A
product_review_004032,0,N/A
product_review_004033,0,N/A
product_review_004034,0,N/A
product_review_004035,0,N/A
product_review_004036,0,N/A
product_review_004037,0,N/A
product_review_004038,0,N/A
product_review_004039,0,N/A
product_review_004040,1,missing_value_or_label
product_review_004041,0,N/A
product_review_004042,0,N/A
product_review_004043,0,N/A
product_review_004044,0,N/A
product_review_004045,0,N/A
product_review_004046,0,N/A
product_review_004047,0,N/A
product_review_004048,0,N/A
product_review_004049,0,N/A
product_review_004050,0,N/A
product_review_004051,0,N/A
product_review_004052,0,N/A
product_review_004053,0,N/A
product_review_004054,0,N/A
product_review_004055,0,N/A
product_review_004056,0,N/A
product_review_004057,0,N/A
product_review_004058,0,N/A
product_review_004059,0,N/A
product_review_004060,0,N/A
product_review_004061,0,N/A
product_review_004062,0,N/A
product_review_004063,0,N/A
product_review_004064,0,N/A
product_review_004065,0,N/A
product_review_004066,1,missing_value_or_label
product_review_004067,0,N/A
product_review_004068,0,N/A
product_review_004069,0,N/A
product_review_004070,0,N/A
product_review_004071,0,N/A
product_review_004072,0,N/A
product_review_004073,0,N/A
product_review_004074,0,N/A
product_review_004075,0,N/A
product_review_004076,0,N/A
product_review_004077,0,N/A
product_review_004078,0,N/A
product_review_004079,0,N/A
product_review_004080,0,N/A
product_review_004081,0,N/A
product_review_004082,0,N/A
product_review_004083,0,N/A
product_review_004084,0,N/A
product_review_004085,0,N/A
product_review_004086,0,N/A
product_review_004087,0,N/A
product_review_004088,0,N/A
product_review_004089,0,N/A
product_review_004090,1,missing_value_or_label
product_review_004091,0,N/A
product_review_004092,0,N/A
product_review_004093,0,N/A
product_review_004094,0,N/A
product_review_004095,0,N/A
product_review_004096,0,N/A
product_review_004097,0,N/A
product_review_004098,0,N/A
product_review_004099,0,N/A
product_review_004100,0,N/A
product_review_004101,0,N/A
product_review_004102,0,N/A
product_review_004103,1,missing_value_or_label
product_review_004104,0,N/A
product_review_004105,0,N/A
product_review_004106,0,N/A
product_review_004107,0,N/A
product_review_004108,0,N/A
product_review_004109,0,N/A
product_review_004110,0,N/A
product_review_004111,0,N/A
product_review_004112,0,N/A
product_review_004113,0,N/A
product_review_004114,0,N/A
product_review_004115,0,N/A
product_review_004116,1,missing_value_or_label
product_review_004117,0,N/A
product_review_004118,0,N/A
product_review_004119,0,N/A
product_review_004120,0,N/A
product_review_004121,0,N/A
product_review_004122,0,N/A
product_review_004123,0,N/A
product_review_004124,0,N/A
product_review_004125,0,N/A
product_review_004126,0,N/A
product_review_004127,0,N/A
product_review_004128,0,N/A
product_review_004129,0,N/A
product_review_004130,0,N/A
product_review_004131,0,N/A
product_review_004132,0,N/A
product_review_004133,0,N/A
product_review_004134,0,N/A
product_review_004135,0,N/A
product_review_004136,0,N/A
product_review_004137,0,N/A
product_review_004138,0,N/A
product_review_004139,0,N/A
product_review_004140,0,N/A
product_review_004141,0,N/A
product_review_004142,0,N/A
product_review_004143,0,N/A
product_review_004144,0,N/A
product_review_004145,0,N/A
product_review_004146,0,N/A
product_review_004147,0,N/A
product_review_004148,0,N/A
product_review_004149,0,N/A
product_review_004150,0,N/A
product_review_004151,0,N/A
product_review_004152,0,N/A
product_review_004153,0,N/A
product_review_004154,0,N/A
product_review_004155,0,N/A
product_review_004156,0,N/A
product_review_004157,0,N/A
product_review_004158,0,N/A
product_review_004159,0,N/A
product_review_004160,0,N/A
product_review_004161,0,N/A
product_review_004162,0,N/A
product_review_004163,1,missing_value_or_label
product_review_004164,0,N/A
product_review_004165,0,N/A
product_review_004166,0,N/A
product_review_004167,0,N/A
product_review_004168,0,N/A
product_review_004169,0,N/A
product_review_004170,0,N/A
product_review_004171,0,N/A
product_review_004172,0,N/A
product_review_004173,0,N/A
product_review_004174,0,N/A
product_review_004175,0,N/A
product_review_004176,0,N/A
product_review_004177,0,N/A
product_review_004178,0,N/A
product_review_004179,0,N/A
product_review_004180,0,N/A
product_review_004181,0,N/A
product_review_004182,0,N/A
product_review_004183,0,N/A
product_review_004184,0,N/A
product_review_004185,0,N/A
product_review_004186,0,N/A
product_review_004187,0,N/A
product_review_004188,0,N/A
product_review_004189,0,N/A
product_review_004190,0,N/A
product_review_004191,0,N/A
product_review_004192,0,N/A
product_review_004193,0,N/A
product_review_004194,0,N/A
product_review_004195,0,N/A
product_review_004196,0,N/A
product_review_004197,0,N/A
product_review_004198,0,N/A
product_review_004199,0,N/A
product_review_004200,0,N/A
product_review_004201,0,N/A
product_review_004202,0,N/A
product_review_004203,0,N/A
product_review_004204,0,N/A
product_review_004205,0,N/A
product_review_004206,0,N/A
product_review_004207,0,N/A
product_review_004208,0,N/A
product_review_004209,0,N/A
product_review_004210,0,N/A
product_review_004211,0,N/A
product_review_004212,0,N/A
product_review_004213,0,N/A
product_review_004214,0,N/A
product_review_004215,0,N/A
product_review_004216,0,N/A
product_review_004217,0,N/A
product_review_004218,0,N/A
product_review_004219,0,N/A
product_review_004220,0,N/A
product_review_004221,0,N/A
product_review_004222,0,N/A
product_review_004223,0,N/A
product_review_004224,0,N/A
product_review_004225,0,N/A
product_review_004226,0,N/A
product_review_004227,0,N/A
product_review_004228,0,N/A
product_review_004229,0,N/A
product_review_004230,0,N/A
product_review_004231,0,N/A
product_review_004232,0,N/A
product_review_004233,0,N/A
product_review_004234,0,N/A
product_review_004235,0,N/A
product_review_004236,0,N/A
product_review_004237,0,N/A
product_review_004238,0,N/A
product_review_004239,1,missing_value_or_label
product_review_004240,0,N/A
product_review_004241,0,N/A
product_review_004242,0,N/A
product_review_004243,0,N/A
product_review_004244,0,N/A
product_review_004245,0,N/A
product_review_004246,0,N/A
product_review_004247,0,N/A
product_review_004248,0,N/A
product_review_004249,0,N/A
product_review_004250,0,N/A
product_review_004251,1,missing_value_or_label
product_review_004252,0,N/A
product_review_004253,0,N/A
product_review_004254,0,N/A
product_review_004255,0,N/A
product_review_004256,0,N/A
product_review_004257,0,N/A
product_review_004258,0,N/A
product_review_004259,0,N/A
product_review_004260,0,N/A
product_review_004261,0,N/A
product_review_004262,0,N/A
product_review_004263,0,N/A
product_review_004264,0,N/A
product_review_004265,0,N/A
product_review_004266,0,N/A
product_review_004267,0,N/A
product_review_004268,0,N/A
product_review_004269,0,N/A
product_review_004270,0,N/A
product_review_004271,0,N/A
product_review_004272,0,N/A
product_review_004273,0,N/A
product_review_004274,0,N/A
product_review_004275,0,N/A
product_review_004276,0,N/A
product_review_004277,0,N/A
product_review_004278,0,N/A
product_review_004279,0,N/A
product_review_004280,0,N/A
product_review_004281,0,N/A
product_review_004282,0,N/A
product_review_004283,0,N/A
product_review_004284,0,N/A
product_review_004285,0,N/A
product_review_004286,0,N/A
product_review_004287,0,N/A
product_review_004288,0,N/A
product_review_004289,0,N/A
product_review_004290,0,N/A
product_review_004291,0,N/A
product_review_004292,0,N/A
product_review_004293,0,N/A
product_review_004294,0,N/A
product_review_004295,0,N/A
product_review_004296,0,N/A
product_review_004297,0,N/A
product_review_004298,1,missing_value_or_label
product_review_004299,0,N/A
product_review_004300,0,N/A
product_review_004301,0,N/A
product_review_004302,0,N/A
product_review_004303,0,N/A
product_review_004304,0,N/A
product_review_004305,0,N/A
product_review_004306,0,N/A
product_review_004307,0,N/A
product_review_004308,0,N/A
product_review_004309,0,N/A
product_review_004310,0,N/A
product_review_004311,0,N/A
product_review_004312,0,N/A
product_review_004313,0,N/A
product_review_004314,0,N/A
product_review_004315,0,N/A
product_review_004316,0,N/A
product_review_004317,0,N/A
product_review_004318,0,N/A
product_review_004319,0,N/A
product_review_004320,0,N/A
product_review_004321,0,N/A
product_review_004322,0,N/A
product_review_004323,0,N/A
product_review_004324,0,N/A
product_review_004325,0,N/A
product_review_004326,0,N/A
product_review_004327,0,N/A
product_review_004328,0,N/A
product_review_004329,0,N/A
product_review_004330,0,N/A
product_review_004331,0,N/A
product_review_004332,0,N/A
product_review_004333,0,N/A
product_review_004334,0,N/A
product_review_004335,0,N/A
product_review_004336,0,N/A
product_review_004337,0,N/A
product_review_004338,0,N/A
product_review_004339,0,N/A
product_review_004340,0,N/A
product_review_004341,0,N/A
product_review_004342,0,N/A
product_review_004343,0,N/A
product_review_004344,0,N/A
product_review_004345,0,N/A
product_review_004346,0,N/A
product_review_004347,0,N/A
product_review_004348,0,N/A
product_review_004349,0,N/A
product_review_004350,0,N/A
product_review_004351,0,N/A
product_review_004352,0,N/A
product_review_004353,0,N/A
product_review_004354,0,N/A
product_review_004355,0,N/A
product_review_004356,0,N/A
product_review_004357,0,N/A
product_review_004358,0,N/A
product_review_004359,0,N/A
product_review_004360,0,N/A
product_review_004361,0,N/A
product_review_004362,0,N/A
product_review_004363,0,N/A
product_review_004364,0,N/A
product_review_004365,0,N/A
product_review_004366,0,N/A
product_review_004367,0,N/A
product_review_004368,0,N/A
product_review_004369,0,N/A
product_review_004370,0,N/A
product_review_004371,0,N/A
product_review_004372,0,N/A
product_review_004373,0,N/A
product_review_004374,0,N/A
product_review_004375,0,N/A
product_review_004376,0,N/A
product_review_004377,0,N/A
product_review_004378,0,N/A
product_review_004379,0,N/A
product_review_004380,0,N/A
product_review_004381,0,N/A
product_review_004382,0,N/A
product_review_004383,0,N/A
product_review_004384,0,N/A
product_review_004385,1,missing_value_or_label
product_review_004386,0,N/A
product_review_004387,0,N/A
product_review_004388,0,N/A
product_review_004389,1,missing_value_or_label
product_review_004390,0,N/A
product_review_004391,0,N/A
product_review_004392,0,N/A
product_review_004393,0,N/A
product_review_004394,0,N/A
product_review_004395,0,N/A
product_review_004396,0,N/A
product_review_004397,0,N/A
product_review_004398,0,N/A
product_review_004399,0,N/A
product_review_004400,0,N/A
product_review_004401,0,N/A
product_review_004402,0,N/A
product_review_004403,0,N/A
product_review_004404,0,N/A
product_review_004405,0,N/A
product_review_004406,0,N/A
product_review_004407,0,N/A
product_review_004408,0,N/A
product_review_004409,0,N/A
product_review_004410,0,N/A
product_review_004411,0,N/A
product_review_004412,0,N/A
product_review_004413,0,N/A
product_review_004414,0,N/A
product_review_004415,0,N/A
product_review_004416,0,N/A
product_review_004417,0,N/A
product_review_004418,0,N/A
product_review_004419,0,N/A
product_review_004420,0,N/A
product_review_004421,0,N/A
product_review_004422,0,N/A
product_review_004423,0,N/A
product_review_004424,0,N/A
product_review_004425,0,N/A
product_review_004426,0,N/A
product_review_004427,0,N/A
product_review_004428,0,N/A
product_review_004429,0,N/A
product_review_004430,0,N/A
product_review_004431,0,N/A
product_review_004432,0,N/A
product_review_004433,1,missing_value_or_label
product_review_004434,0,N/A
product_review_004435,0,N/A
product_review_004436,0,N/A
product_review_004437,0,N/A
product_review_004438,0,N/A
product_review_004439,0,N/A
product_review_004440,0,N/A
product_review_004441,0,N/A
product_review_004442,0,N/A
product_review_004443,0,N/A
product_review_004444,0,N/A
product_review_004445,0,N/A
product_review_004446,0,N/A
product_review_004447,0,N/A
product_review_004448,0,N/A
product_review_004449,0,N/A
product_review_004450,0,N/A
product_review_004451,0,N/A
product_review_004452,1,missing_value_or_label
product_review_004453,1,missing_value_or_label
product_review_004454,0,N/A
product_review_004455,0,N/A
product_review_004456,0,N/A
product_review_004457,0,N/A
product_review_004458,0,N/A
product_review_004459,0,N/A
product_review_004460,0,N/A
product_review_004461,0,N/A
product_review_004462,0,N/A
product_review_004463,0,N/A
product_review_004464,0,N/A
product_review_004465,0,N/A
product_review_004466,0,N/A
product_review_004467,0,N/A
product_review_004468,0,N/A
product_review_004469,0,N/A
product_review_004470,0,N/A
product_review_004471,0,N/A
product_review_004472,0,N/A
product_review_004473,0,N/A
product_review_004474,0,N/A
product_review_004475,0,N/A
product_review_004476,0,N/A
product_review_004477,0,N/A
product_review_004478,0,N/A
product_review_004479,0,N/A
product_review_004480,0,N/A
product_review_004481,0,N/A
product_review_004482,0,N/A
product_review_004483,0,N/A
product_review_004484,0,N/A
product_review_004485,0,N/A
product_review_004486,0,N/A
product_review_004487,0,N/A
product_review_004488,0,N/A
product_review_004489,0,N/A
product_review_004490,0,N/A
product_review_004491,0,N/A
product_review_004492,0,N/A
product_review_004493,0,N/A
product_review_004494,0,N/A
product_review_004495,0,N/A
product_review_004496,0,N/A
product_review_004497,0,N/A
product_review_004498,0,N/A
product_review_004499,0,N/A
product_review_004500,0,N/A
product_review_004501,0,N/A
product_review_004502,0,N/A
product_review_004503,0,N/A
product_review_004504,0,N/A
product_review_004505,0,N/A
product_review_004506,0,N/A
product_review_004507,0,N/A
product_review_004508,0,N/A
product_review_004509,0,N/A
product_review_004510,0,N/A
product_review_004511,0,N/A
product_review_004512,0,N/A
product_review_004513,0,N/A
product_review_004514,0,N/A
product_review_004515,0,N/A
product_review_004516,0,N/A
product_review_004517,1,missing_value_or_label
product_review_004518,0,N/A
product_review_004519,0,N/A
product_review_004520,0,N/A
product_review_004521,0,N/A
product_review_004522,0,N/A
product_review_004523,0,N/A
product_review_004524,0,N/A
product_review_004525,0,N/A
product_review_004526,0,N/A
product_review_004527,0,N/A
product_review_004528,0,N/A
product_review_004529,0,N/A
product_review_004530,0,N/A
product_review_004531,0,N/A
product_review_004532,0,N/A
product_review_004533,1,missing_value_or_label
product_review_004534,1,missing_value_or_label
product_review_004535,0,N/A
product_review_004536,0,N/A
product_review_004537,0,N/A
product_review_004538,0,N/A
product_review_004539,0,N/A
product_review_004540,0,N/A
product_review_004541,0,N/A
product_review_004542,0,N/A
product_review_004543,1,missing_value_or_label
product_review_004544,0,N/A
product_review_004545,0,N/A
product_review_004546,0,N/A
product_review_004547,0,N/A
product_review_004548,0,N/A
product_review_004549,0,N/A
product_review_004550,0,N/A
product_review_004551,0,N/A
product_review_004552,0,N/A
product_review_004553,0,N/A
product_review_004554,0,N/A
product_review_004555,0,N/A
product_review_004556,0,N/A
product_review_004557,0,N/A
product_review_004558,0,N/A
product_review_004559,0,N/A
product_review_004560,0,N/A
product_review_004561,0,N/A
product_review_004562,0,N/A
product_review_004563,0,N/A
product_review_004564,0,N/A
product_review_004565,0,N/A
product_review_004566,0,N/A
product_review_004567,0,N/A
product_review_004568,0,N/A
product_review_004569,0,N/A
product_review_004570,0,N/A
product_review_004571,0,N/A
product_review_004572,1,missing_value_or_label
product_review_004573,0,N/A
product_review_004574,0,N/A
product_review_004575,0,N/A
product_review_004576,1,missing_value_or_label
product_review_004577,0,N/A
product_review_004578,1,missing_value_or_label
product_review_004579,0,N/A
product_review_004580,0,N/A
product_review_004581,0,N/A
product_review_004582,0,N/A
product_review_004583,0,N/A
product_review_004584,0,N/A
product_review_004585,0,N/A
product_review_004586,0,N/A
product_review_004587,0,N/A
product_review_004588,0,N/A
product_review_004589,0,N/A
product_review_004590,0,N/A
product_review_004591,0,N/A
product_review_004592,0,N/A
product_review_004593,0,N/A
product_review_004594,0,N/A
product_review_004595,0,N/A
product_review_004596,0,N/A
product_review_004597,0,N/A
product_review_004598,0,N/A
product_review_004599,0,N/A
product_review_004600,0,N/A
product_review_004601,0,N/A
product_review_004602,0,N/A
product_review_004603,0,N/A
product_review_004604,0,N/A
product_review_004605,0,N/A
product_review_004606,0,N/A
product_review_004607,0,N/A
product_review_004608,0,N/A
product_review_004609,0,N/A
product_review_004610,0,N/A
product_review_004611,0,N/A
product_review_004612,0,N/A
product_review_004613,0,N/A
product_review_004614,0,N/A
product_review_004615,0,N/A
product_review_004616,0,N/A
